TimeStep,Year,Month,Day,Hour,Minute,Dry Bulb in Celsius,Relative Humidity,Atmospheric Station Pressure in Pascale,Air wet-bulb temperature [°C],DATE,PERIOD,Price [S$/MWh]
2655,,,,,30,,,,25.01155516,25-Feb-18,15,110.5
2656,1999,2,25,8,60,25.3,98,100800,25.04747813,25-Feb-18,16,110.5
2657,,,,,30,,,,25.2105094,25-Feb-18,17,110.5
2658,1999,2,25,9,60,27,89,100900,25.52848556,25-Feb-18,18,110.5
2659,,,,,30,,,,26.02924319,25-Feb-18,19,110.5
2660,1999,2,25,10,60,28.4,87,100900,26.60155169,25-Feb-18,20,110.5
2661,,,,,30,,,,27.13418046,25-Feb-18,21,110.5
2662,1999,2,25,11,60,29.9,83,101000,27.45143882,25-Feb-18,22,110.5
2663,,,,,30,,,,27.37763612,25-Feb-18,23,110.5
2664,1999,2,25,12,60,30.6,77,100900,27.18128755,25-Feb-18,24,110.5
2665,,,,,30,,,,27.13090833,25-Feb-18,25,110.5
2666,1999,2,25,13,60,31.4,72,100800,27.10667559,25-Feb-18,26,110.5
2667,,,,,30,,,,26.98876644,25-Feb-18,27,110.5
2668,1999,2,25,14,60,32.1,67,100700,26.88683716,25-Feb-18,28,110.5
2669,,,,,30,,,,26.910544,25-Feb-18,29,110.5
2670,1999,2,25,15,60,33,63,100600,26.97145057,25-Feb-18,30,110.5
2671,,,,,30,,,,26.98112046,25-Feb-18,31,110.5
2672,1999,2,25,16,60,32,67,100500,26.7942979,25-Feb-18,32,110.5
2673,,,,,30,,,,26.26572712,25-Feb-18,33,110.5
2674,1999,2,25,17,60,30.2,70,100500,25.67493063,25-Feb-18,34,110.5
2675,,,,,30,,,,25.30143095,25-Feb-18,35,110.5
2676,1999,2,25,18,60,29,74,100500,25.21806813,25-Feb-18,36,110.5
2677,,,,,30,,,,25.49768223,25-Feb-18,37,110.5
2678,1999,2,25,19,60,28,84,100600,25.78425581,25-Feb-18,38,110.5
2679,,,,,30,,,,25.72177145,25-Feb-18,39,110.5
2680,1999,2,25,20,60,27.6,85,100700,25.54569377,25-Feb-18,40,110.5
2681,,,,,30,,,,25.49148739,25-Feb-18,41,110.5
2682,1999,2,25,21,60,27.4,86,100800,25.49611238,25-Feb-18,42,110.5
2683,,,,,30,,,,25.49652881,25-Feb-18,43,110.5
2684,1999,2,25,22,60,27.1,88,100800,25.48674462,25-Feb-18,44,110.5
2685,,,,,30,,,,25.46076774,25-Feb-18,45,110.5
2686,1999,2,25,23,60,26.9,89,100800,25.43112606,25-Feb-18,46,110.5
2687,,,,,30,,,,25.41034748,25-Feb-18,47,110.5
2688,1999,2,25,24,60,26.7,90,100800,25.373622,25-Feb-18,48,110.5
2689,,,,,30,,,,25.29613963,26-Feb-18,1,110.5
2690,1999,2,26,1,60,26.4,91,100800,25.21670658,26-Feb-18,2,110.5
2691,,,,,30,,,,25.17412904,26-Feb-18,3,110.5
2692,1999,2,26,2,60,26.2,92,100700,25.15495417,26-Feb-18,4,110.5
2693,,,,,30,,,,25.14572911,26-Feb-18,5,110.5
2694,1999,2,26,3,60,26.3,91,100700,25.11885302,26-Feb-18,6,110.5
2695,,,,,30,,,,25.04672508,26-Feb-18,7,110.5
2696,1999,2,26,4,60,26.3,90,100700,24.98422477,26-Feb-18,8,110.5
2697,,,,,30,,,,24.98623158,26-Feb-18,9,110.5
2698,1999,2,26,5,60,26.4,89,100600,24.94548484,26-Feb-18,10,110.5
2699,,,,,30,,,,24.75472391,26-Feb-18,11,110.5
2700,1999,2,26,6,60,26,89,100600,24.55762071,26-Feb-18,12,110.5
2701,,,,,30,,,,24.49784717,26-Feb-18,13,110.5
2702,1999,2,26,7,60,26,89,100700,24.55800162,26-Feb-18,14,110.5
2703,,,,,30,,,,24.72068241,26-Feb-18,15,110.5
2704,1999,2,26,8,60,26.1,91,100700,24.92376222,26-Feb-18,16,110.5
2705,,,,,30,,,,25.10511374,26-Feb-18,17,110.5
2706,1999,2,26,9,60,27.5,84,100800,25.30780228,26-Feb-18,18,110.5
2707,,,,,30,,,,25.57489317,26-Feb-18,19,110.5
2708,1999,2,26,10,60,29,78,100800,25.83969273,26-Feb-18,20,110.5
2709,,,,,30,,,,26.03550726,26-Feb-18,21,110.5
2710,1999,2,26,11,60,30.4,72,100800,26.18925193,26-Feb-18,22,110.5
2711,,,,,30,,,,26.32784191,26-Feb-18,23,110.5
2712,1999,2,26,12,60,31,70,100800,26.40642267,26-Feb-18,24,110.5
2713,,,,,30,,,,26.38013968,26-Feb-18,25,110.5
2714,1999,2,26,13,60,31.3,68,100700,26.33857566,26-Feb-18,26,110.5
2715,,,,,30,,,,26.37131334,26-Feb-18,27,110.5
2716,1999,2,26,14,60,31.6,67,100600,26.43557612,26-Feb-18,28,110.5
2717,,,,,30,,,,26.48858738,26-Feb-18,29,110.5
2718,1999,2,26,15,60,31,70,100500,26.4030287,26-Feb-18,30,110.5
2719,,,,,30,,,,26.05158165,26-Feb-18,31,110.5
2720,1999,2,26,16,60,31,66,100500,25.72281372,26-Feb-18,32,110.5
2721,,,,,30,,,,25.70529239,26-Feb-18,33,110.5
2722,1999,2,26,17,60,30.1,71,100400,25.746898,26-Feb-18,34,110.5
2723,,,,,30,,,,25.59551087,26-Feb-18,35,110.5
2724,1999,2,26,18,60,29,75,100400,25.37334538,26-Feb-18,36,110.5
2725,,,,,30,,,,25.20261593,26-Feb-18,37,110.5
2726,1999,2,26,19,60,28,79,100500,25.05012873,26-Feb-18,38,110.5
2727,,,,,30,,,,24.88269002,26-Feb-18,39,110.5
2728,1999,2,26,20,60,27.7,79,100500,24.76831908,26-Feb-18,40,110.5
2729,,,,,30,,,,24.77503519,26-Feb-18,41,110.5
2730,1999,2,26,21,60,27.3,82,100600,24.82917822,26-Feb-18,42,110.5
2731,,,,,30,,,,24.85708804,26-Feb-18,43,110.5
2732,1999,2,26,22,60,26.9,85,100700,24.87507737,26-Feb-18,44,110.5
2733,,,,,30,,,,24.89945896,26-Feb-18,45,110.5
2734,1999,2,26,23,60,26.5,88,100800,24.90662137,26-Feb-18,46,110.5
2735,,,,,30,,,,24.87295319,26-Feb-18,47,110.5
2736,1999,2,26,24,60,26.3,89,100700,24.84889397,26-Feb-18,48,110.5
2737,,,,,30,,,,24.88488328,27-Feb-18,1,110.5
2738,1999,2,27,1,60,26.1,91,100700,24.92376222,27-Feb-18,2,110.5
2739,,,,,30,,,,24.90837191,27-Feb-18,3,110.5
2740,1999,2,27,2,60,25.9,92,100700,24.86147155,27-Feb-18,4,110.5
2741,,,,,30,,,,24.80582032,27-Feb-18,5,110.5
2742,1999,2,27,3,60,25.9,91,100700,24.72868016,27-Feb-18,6,110.5
2743,,,,,30,,,,24.61731298,27-Feb-18,7,110.5
2744,1999,2,27,4,60,25.8,90,100700,24.4979575,27-Feb-18,8,110.5
2745,,,,,30,,,,24.39685241,27-Feb-18,9,110.5
2746,1999,2,27,5,60,25.8,89,100600,24.36370452,27-Feb-18,10,110.5
2747,,,,,30,,,,24.44822061,27-Feb-18,11,110.5
2748,1999,2,27,6,60,26,89,100700,24.55800162,27-Feb-18,12,110.5
2749,,,,,30,,,,24.60064849,27-Feb-18,13,110.5
2750,1999,2,27,7,60,26,89,100700,24.55800162,27-Feb-18,14,110.5
2751,,,,,30,,,,24.41190139,27-Feb-18,15,110.5
2752,1999,2,27,8,60,25.9,88,100700,24.32618338,27-Feb-18,16,110.5
2753,,,,,30,,,,24.46468318,27-Feb-18,17,110.5
2754,1999,2,27,9,60,27,83,100800,24.68849046,27-Feb-18,18,110.5
2755,,,,,30,,,,24.8586949,27-Feb-18,19,110.5
2756,1999,2,27,10,60,28.1,78,100800,24.99692321,27-Feb-18,20,110.5
2757,,,,,30,,,,25.12480208,27-Feb-18,21,110.5
2758,1999,2,27,11,60,29.2,73,100900,25.24893647,27-Feb-18,22,110.5
2759,,,,,30,,,,25.37593135,27-Feb-18,23,110.5
2760,1999,2,27,12,60,30,70,100800,25.49642248,27-Feb-18,24,110.5
2761,,,,,30,,,,25.60104562,27-Feb-18,25,110.5
2762,1999,2,27,13,60,31,66,100700,25.72547923,27-Feb-18,26,110.5
2763,,,,,30,,,,25.90540179,27-Feb-18,27,110.5
2764,1999,2,27,14,60,32.3,61,100600,25.98728619,27-Feb-18,28,110.5
2765,,,,,30,,,,25.81760534,27-Feb-18,29,110.5
2766,1999,2,27,15,60,31.6,62,100600,25.55374972,27-Feb-18,30,110.5
2767,,,,,30,,,,25.35310981,27-Feb-18,31,110.5
2768,1999,2,27,16,60,31,63,100600,25.20211063,27-Feb-18,32,110.5
2769,,,,,30,,,,25.08717718,27-Feb-18,33,110.5
2770,1999,2,27,17,60,30.4,65,100500,25.01505082,27-Feb-18,34,110.5
2771,,,,,30,,,,24.9924729,27-Feb-18,35,110.5
2772,1999,2,27,18,60,29.6,69,100600,24.96709923,27-Feb-18,36,110.5
2773,,,,,30,,,,24.88658563,27-Feb-18,37,110.5
2774,1999,2,27,19,60,28.7,73,100600,24.7860512,27-Feb-18,38,110.5
2775,,,,,30,,,,24.70061502,27-Feb-18,39,110.5
2776,1999,2,27,20,60,27.9,77,100600,24.6583519,27-Feb-18,40,110.5
2777,,,,,30,,,,24.68733664,27-Feb-18,41,110.5
2778,1999,2,27,21,60,27.5,80,100700,24.72868852,27-Feb-18,42,110.5
2779,,,,,30,,,,24.72352683,27-Feb-18,43,110.5
2780,1999,2,27,22,60,27,83,100800,24.68849046,27-Feb-18,44,110.5
2781,,,,,30,,,,24.6402183,27-Feb-18,45,110.5
2782,1999,2,27,23,60,26.6,85,100800,24.58825528,27-Feb-18,46,110.5
2783,,,,,30,,,,24.54214635,27-Feb-18,47,110.5
2784,1999,2,27,24,60,26.5,85,100800,24.49247901,27-Feb-18,48,110.5
2785,,,,,30,,,,24.42984076,28-Feb-18,1,110.5
2786,1999,2,28,1,60,26.4,85,100800,24.3967063,28-Feb-18,2,110.5
2787,,,,,30,,,,24.43555033,28-Feb-18,3,110.5
2788,1999,2,28,2,60,26.3,86,100800,24.43910956,28-Feb-18,4,110.5
2789,,,,,30,,,,24.30012067,28-Feb-18,5,110.5
2790,1999,2,28,3,60,26,86,100700,24.15041065,28-Feb-18,6,110.5
2791,,,,,30,,,,24.12180647,28-Feb-18,7,110.5
2792,1999,2,28,4,60,25.8,87,100700,24.09425982,28-Feb-18,8,110.5
2793,,,,,30,,,,23.9477224,28-Feb-18,9,110.5
2794,1999,2,28,5,60,25.5,87,100700,23.80519451,28-Feb-18,10,110.5
2795,,,,,30,,,,23.78967645,28-Feb-18,11,110.5
2796,1999,2,28,6,60,25.5,87,100700,23.80519451,28-Feb-18,12,110.5
2797,,,,,30,,,,23.75577496,28-Feb-18,13,110.5
2798,1999,2,28,7,60,25.4,87,100700,23.70884548,28-Feb-18,14,110.5
2799,,,,,30,,,,23.73183378,28-Feb-18,15,110.5
2800,1999,2,28,8,60,25.4,88,100700,23.84290966,28-Feb-18,16,110.5
2801,,,,,30,,,,24.06024295,28-Feb-18,17,110.5
2802,1999,2,28,9,60,26.6,83,100800,24.30782693,28-Feb-18,18,110.5
2803,,,,,30,,,,24.50965486,28-Feb-18,19,110.5
2804,1999,2,28,10,60,27.8,78,100800,24.7160949,28-Feb-18,20,110.5
2805,,,,,30,,,,24.97751518,28-Feb-18,21,110.5
2806,1999,2,28,11,60,29,74,100900,25.22196116,28-Feb-18,22,110.5
2807,,,,,30,,,,25.37747827,28-Feb-18,23,110.5
2808,1999,2,28,12,60,30,70,100800,25.49642248,28-Feb-18,24,110.5
2809,,,,,30,,,,25.63114977,28-Feb-18,25,110.5
2810,1999,2,28,13,60,31,66,100700,25.72547923,28-Feb-18,26,110.5
2811,,,,,30,,,,25.72322997,28-Feb-18,27,110.5
2812,1999,2,28,14,60,30.4,69,100700,25.6931025,28-Feb-18,28,110.5
2813,,,,,30,,,,25.70379732,28-Feb-18,29,110.5
2814,1999,2,28,15,60,31,66,100600,25.72414684,28-Feb-18,30,110.5
2815,,,,,30,,,,25.72298348,28-Feb-18,31,110.5
2816,1999,2,28,16,60,30,71,100600,25.65776413,28-Feb-18,32,110.5
2817,,,,,30,,,,25.48594569,28-Feb-18,33,110.5
2818,1999,2,28,17,60,29.1,74,100500,25.31039136,28-Feb-18,34,110.5
2819,,,,,30,,,,25.23396437,28-Feb-18,35,110.5
2820,1999,2,28,18,60,29,74,100600,25.2190422,28-Feb-18,36,110.5
2821,,,,,30,,,,25.22800236,28-Feb-18,37,110.5
2822,1999,2,28,19,60,27.7,82,100600,25.20870822,28-Feb-18,38,110.5
2823,,,,,30,,,,25.10902316,28-Feb-18,39,110.5
2824,1999,2,28,20,60,27,85,100700,24.97086881,28-Feb-18,40,110.5
2825,,,,,30,,,,24.83616678,28-Feb-18,41,110.5
2826,1999,2,28,21,60,26.3,88,100700,24.71285364,28-Feb-18,42,110.5
2827,,,,,30,,,,24.60886598,28-Feb-18,43,110.5
2828,1999,2,28,22,60,25.7,91,100800,24.53391505,28-Feb-18,44,110.5
2829,,,,,30,,,,24.49771212,28-Feb-18,45,110.5
2830,1999,2,28,23,60,25.4,93,100800,24.50330952,28-Feb-18,46,110.5
2831,,,,,30,,,,24.55375959,28-Feb-18,47,110.5
2832,1999,2,28,24,60,25.4,94,100800,24.63331981,28-Feb-18,48,110.5
2833,,,,,30,,,,24.72624765,1-Mar-18,1,110.5
2834,1995,3,1,1,60,25.6,94,100800,24.8300807,1-Mar-18,2,110.5
2835,,,,,30,,,,24.94235654,1-Mar-18,3,110.5
2836,1995,3,1,2,60,25.8,94,100800,25.02684743,1-Mar-18,4,110.5
2837,,,,,30,,,,25.04732565,1-Mar-18,5,110.5
2838,1995,3,1,3,60,25.8,94,100700,25.02664679,1-Mar-18,6,110.5
2839,,,,,30,,,,24.98766643,1-Mar-18,7,110.5
2840,1995,3,1,4,60,25.7,94,100700,24.92826237,1-Mar-18,8,110.5
2841,,,,,30,,,,24.84631242,1-Mar-18,9,110.5
2842,1995,3,1,5,60,25.4,95,100700,24.76251585,1-Mar-18,10,110.5
2843,,,,,30,,,,24.69757191,1-Mar-18,11,110.5
2844,1995,3,1,6,60,25.1,96,100700,24.59448254,1-Mar-18,12,110.5
2845,,,,,30,,,,24.39624969,1-Mar-18,13,110.5
2846,1995,3,1,7,60,25,94,100800,24.23981541,1-Mar-18,14,110.5
2847,,,,,30,,,,24.26212176,1-Mar-18,15,110.5
2848,1995,3,1,8,60,25.5,92,100800,24.47046138,1-Mar-18,16,110.5
2849,,,,,30,,,,24.87212689,1-Mar-18,17,110.5
2850,1995,3,1,9,60,26,94,100900,25.2238199,1-Mar-18,18,110.5
2851,,,,,30,,,,25.28224202,1-Mar-18,19,110.5
2852,1995,3,1,10,60,26,94,100900,25.2238199,1-Mar-18,20,110.5
2853,,,,,30,,,,25.22498021,1-Mar-18,21,110.5
2854,1995,3,1,11,60,27.2,87,101000,25.44494446,1-Mar-18,22,110.5
2855,,,,,30,,,,26.04293415,1-Mar-18,23,110.5
2856,1995,3,1,12,60,28,89,100900,26.49847846,1-Mar-18,24,110.5
2857,,,,,30,,,,26.29110657,1-Mar-18,25,110.5
2858,1995,3,1,13,60,29,79,100900,25.99283366,1-Mar-18,26,110.5
2859,,,,,30,,,,26.17567493,1-Mar-18,27,110.5
2860,1995,3,1,14,60,29,82,100800,26.44392275,1-Mar-18,28,110.5
2861,,,,,30,,,,26.40186952,1-Mar-18,29,110.5
2862,1995,3,1,15,60,30,75,100700,26.30304434,1-Mar-18,30,110.5
2863,,,,,30,,,,26.40097631,1-Mar-18,31,110.5
2864,1995,3,1,16,60,30,75,100700,26.30304434,1-Mar-18,32,110.5
2865,,,,,30,,,,25.61662732,1-Mar-18,33,110.5
2866,1995,3,1,17,60,28,79,100700,25.05165773,1-Mar-18,34,110.5
2867,,,,,30,,,,25.31806805,1-Mar-18,35,110.5
2868,1995,3,1,18,60,28,84,100700,25.78481446,1-Mar-18,36,110.5
2869,,,,,30,,,,25.82085316,1-Mar-18,37,110.5
2870,1995,3,1,19,60,27,89,100700,25.52773622,1-Mar-18,38,110.5
2871,,,,,30,,,,25.0070157,1-Mar-18,39,110.5
2872,1995,3,1,20,60,25.4,93,100700,24.50307221,1-Mar-18,40,110.5
2873,,,,,30,,,,24.26028634,1-Mar-18,41,110.5
2874,1995,3,1,21,60,25,94,100800,24.23981541,1-Mar-18,42,110.5
2875,,,,,30,,,,24.40281675,1-Mar-18,43,110.5
2876,1995,3,1,22,60,26,89,100800,24.55838233,1-Mar-18,44,110.5
2877,,,,,30,,,,24.51560413,1-Mar-18,45,110.5
2878,1995,3,1,23,60,25.6,91,100800,24.4363821,1-Mar-18,46,110.5
2879,,,,,30,,,,24.48261617,1-Mar-18,47,110.5
2880,1995,3,1,24,60,26,89,100900,24.55876283,1-Mar-18,48,110.5
2881,,,,,30,,,,24.56927855,2-Mar-18,1,110.5
2882,1995,3,2,1,60,26,89,100900,24.55876283,2-Mar-18,2,110.5
2883,,,,,30,,,,24.57181519,2-Mar-18,3,110.5
2884,1995,3,2,2,60,25.3,94,100900,24.53514368,2-Mar-18,4,110.5
2885,,,,,30,,,,24.37545638,2-Mar-18,5,110.5
2886,1995,3,2,3,60,25,94,100800,24.23981541,2-Mar-18,6,110.5
2887,,,,,30,,,,24.27528289,2-Mar-18,7,110.5
2888,1995,3,2,4,60,25,95,100700,24.36789818,2-Mar-18,8,110.5
2889,,,,,30,,,,24.40370065,2-Mar-18,9,110.5
2890,1995,3,2,5,60,25,96,100700,24.4955546,2-Mar-18,10,110.5
2891,,,,,30,,,,24.75632435,2-Mar-18,11,110.5
2892,1995,3,2,6,60,25,100,100800,25,2-Mar-18,12,110.5
2893,,,,,30,,,,25.04057165,2-Mar-18,13,110.5
2894,1995,3,2,7,60,25,100,100800,25,2-Mar-18,14,110.5
2895,,,,,30,,,,25.00024576,2-Mar-18,15,110.5
2896,1995,3,2,8,60,25.3,98,100800,25.04747813,2-Mar-18,16,110.5
2897,,,,,30,,,,25.14786632,2-Mar-18,17,110.5
2898,1995,3,2,9,60,26,94,100900,25.2238199,2-Mar-18,18,110.5
2899,,,,,30,,,,25.19774844,2-Mar-18,19,110.5
2900,1995,3,2,10,60,26,94,100900,25.2238199,2-Mar-18,20,110.5
2901,,,,,30,,,,25.45620222,2-Mar-18,21,110.5
2902,1995,3,2,11,60,26.4,94,101000,25.61757994,2-Mar-18,22,110.5
2903,,,,,30,,,,25.43063759,2-Mar-18,23,110.5
2904,1995,3,2,12,60,26,94,100900,25.2238199,2-Mar-18,24,110.5
2905,,,,,30,,,,25.32557159,2-Mar-18,25,110.5
2906,1995,3,2,13,60,27,89,100900,25.52848556,2-Mar-18,26,110.5
2907,,,,,30,,,,25.62515471,2-Mar-18,27,110.5
2908,1995,3,2,14,60,26.4,94,100800,25.61718289,2-Mar-18,28,110.5
2909,,,,,30,,,,25.50617394,2-Mar-18,29,110.5
2910,1995,3,2,15,60,27,89,100700,25.52773622,2-Mar-18,30,110.5
2911,,,,,30,,,,25.9174781,2-Mar-18,31,110.5
2912,1995,3,2,16,60,27,94,100700,26.20737516,2-Mar-18,32,110.5
2913,,,,,30,,,,25.92940298,2-Mar-18,33,110.5
2914,1995,3,2,17,60,26.6,93,100600,25.68014639,2-Mar-18,34,110.5
2915,,,,,30,,,,26.05619022,2-Mar-18,35,110.5
2916,1995,3,2,18,60,27,94,100700,26.20737516,2-Mar-18,36,110.5
2917,,,,,30,,,,25.28354193,2-Mar-18,37,110.5
2918,1995,3,2,19,60,25,94,100800,24.23981541,2-Mar-18,38,110.5
2919,,,,,30,,,,24.03132049,2-Mar-18,39,110.5
2920,1995,3,2,20,60,24.4,98,100800,24.15226026,2-Mar-18,40,110.5
2921,,,,,30,,,,24.09683779,2-Mar-18,41,110.5
2922,1995,3,2,21,60,24,100,100900,24,2-Mar-18,42,110.5
2923,,,,,30,,,,23.99669378,2-Mar-18,43,110.5
2924,1995,3,2,22,60,24,100,100900,24,2-Mar-18,44,110.5
2925,,,,,30,,,,23.9229995,2-Mar-18,45,110.5
2926,1995,3,2,23,60,24.4,96,101000,23.90241128,2-Mar-18,46,110.5
2927,,,,,30,,,,24.07495435,2-Mar-18,47,110.5
2928,1995,3,2,24,60,25,94,100900,24.24001849,2-Mar-18,48,110.5
2929,,,,,30,,,,24.19699347,3-Mar-18,1,110.5
2930,1995,3,3,1,60,24.7,95,100900,24.07228525,3-Mar-18,2,110.5
2931,,,,,30,,,,23.99229979,3-Mar-18,3,110.5
2932,1995,3,3,2,60,24.5,96,100800,24.00106393,3-Mar-18,4,110.5
2933,,,,,30,,,,24.14260451,3-Mar-18,5,110.5
2934,1995,3,3,3,60,25,94,100800,24.23981541,3-Mar-18,6,110.5
2935,,,,,30,,,,24.11559048,3-Mar-18,7,110.5
2936,1995,3,3,4,60,24,100,100700,24,3-Mar-18,8,110.5
2937,,,,,30,,,,24.12311423,3-Mar-18,9,110.5
2938,1995,3,3,5,60,24.5,98,100600,24.25159427,3-Mar-18,10,110.5
2939,,,,,30,,,,24.1521012,3-Mar-18,11,110.5
2940,1995,3,3,6,60,24,100,100700,24,3-Mar-18,12,110.5
2941,,,,,30,,,,23.97065564,3-Mar-18,13,110.5
2942,1995,3,3,7,60,24,100,100700,24,3-Mar-18,14,110.5
2943,,,,,30,,,,24.02396494,3-Mar-18,15,110.5
2944,1995,3,3,8,60,25,93,100700,24.11069084,3-Mar-18,16,110.5
2945,,,,,30,,,,24.32831809,3-Mar-18,17,110.5
2946,1995,3,3,9,60,26,89,100800,24.55838233,3-Mar-18,18,110.5
2947,,,,,30,,,,24.68241921,3-Mar-18,19,110.5
2948,1995,3,3,10,60,27,84,100900,24.83089566,3-Mar-18,20,110.5
2949,,,,,30,,,,25.13427862,3-Mar-18,21,110.5
2950,1995,3,3,11,60,28.8,78,100900,25.6531704,3-Mar-18,22,110.5
2951,,,,,30,,,,26.4481733,3-Mar-18,23,110.5
2952,1995,3,3,12,60,30,79,100900,26.93299663,3-Mar-18,24,110.5
2953,,,,,30,,,,26.52134968,3-Mar-18,25,110.5
2954,1995,3,3,13,60,29,79,100900,25.99283366,3-Mar-18,26,110.5
2955,,,,,30,,,,26.12704979,3-Mar-18,27,110.5
2956,1995,3,3,14,60,30,75,100700,26.30304434,3-Mar-18,28,110.5
2957,,,,,30,,,,25.89986359,3-Mar-18,29,110.5
2958,1995,3,3,15,60,30,70,100700,25.49527507,3-Mar-18,30,110.5
2959,,,,,30,,,,25.66704633,3-Mar-18,31,110.5
2960,1995,3,3,16,60,29,79,100700,25.99132936,3-Mar-18,32,110.5
2961,,,,,30,,,,26.04427616,3-Mar-18,33,110.5
2962,1995,3,3,17,60,29,79,100700,25.99132936,3-Mar-18,34,110.5
2963,,,,,30,,,,25.99793157,3-Mar-18,35,110.5
2964,1995,3,3,18,60,29,79,100700,25.99132936,3-Mar-18,36,110.5
2965,,,,,30,,,,25.89876927,3-Mar-18,37,110.5
2966,1995,3,3,19,60,28,84,100700,25.78481446,3-Mar-18,38,110.5
2967,,,,,30,,,,25.7140281,3-Mar-18,39,110.5
2968,1995,3,3,20,60,27,90,100600,25.66476295,3-Mar-18,40,110.5
2969,,,,,30,,,,25.61537176,3-Mar-18,41,110.5
2970,1995,3,3,21,60,27,89,100800,25.52811099,3-Mar-18,42,110.5
2971,,,,,30,,,,25.36523708,3-Mar-18,43,110.5
2972,1995,3,3,22,60,26,94,100900,25.2238199,3-Mar-18,44,110.5
2973,,,,,30,,,,25.20092934,3-Mar-18,45,110.5
2974,1995,3,3,23,60,26,94,100900,25.2238199,3-Mar-18,46,110.5
2975,,,,,30,,,,25.21974609,3-Mar-18,47,110.5
2976,1995,3,3,24,60,26,94,100900,25.2238199,3-Mar-18,48,110.5
2977,,,,,30,,,,25.27115331,4-Mar-18,1,110.5
2978,1995,3,4,1,60,26,94,100900,25.2238199,4-Mar-18,2,110.5
2979,,,,,30,,,,24.94389326,4-Mar-18,3,110.5
2980,1995,3,4,2,60,25.3,95,100800,24.66402693,4-Mar-18,4,110.5
2981,,,,,30,,,,24.61687445,4-Mar-18,5,110.5
2982,1995,3,4,3,60,25.1,97,100700,24.72178759,4-Mar-18,6,110.5
2983,,,,,30,,,,24.89811814,4-Mar-18,7,110.5
2984,1995,3,4,4,60,25,100,100700,25,4-Mar-18,8,110.5
2985,,,,,30,,,,24.88156706,4-Mar-18,9,110.5
2986,1995,3,4,5,60,24.9,98,100600,24.6494668,4-Mar-18,10,110.5
2987,,,,,30,,,,24.41034669,4-Mar-18,11,110.5
2988,1995,3,4,6,60,25,94,100700,24.23961222,4-Mar-18,12,110.5
2989,,,,,30,,,,24.21266887,4-Mar-18,13,110.5
