TimeStep,Year,Month,Day,Hour,Minute,Dry Bulb in Celsius,Relative Humidity,Atmospheric Station Pressure in Pascale,Air wet-bulb temperature [°C],DATE,PERIOD,Price [S$/MWh]
383,,,,,30,,,,24.58186866,8-Jan-18,47,89.34
384,1989,1,8,24,60,26,89,100700,24.55800162,8-Jan-18,48,78.58
385,,,,,30,,,,24.4800966,9-Jan-18,1,77.41
386,1989,1,9,1,60,25.7,90,100700,24.40071127,9-Jan-18,2,75.04
387,,,,,30,,,,24.37240329,9-Jan-18,3,75.26
388,1989,1,9,2,60,25.5,91,100700,24.33854211,9-Jan-18,4,77.39
389,,,,,30,,,,24.24249719,9-Jan-18,5,77.69
390,1989,1,9,3,60,25.3,91,100700,24.14348601,9-Jan-18,6,76.11
391,,,,,30,,,,24.10072605,9-Jan-18,7,75.43
392,1989,1,9,4,60,25.1,92,100600,24.07866173,9-Jan-18,8,75.38
393,,,,,30,,,,24.04173749,9-Jan-18,9,75.39
394,1989,1,9,5,60,24.9,93,100500,24.01212098,9-Jan-18,10,75.89
395,,,,,30,,,,24.01197985,9-Jan-18,11,78.09
396,1989,1,9,6,60,24.9,93,100500,24.01212098,9-Jan-18,12,79.5
397,,,,,30,,,,23.98335125,9-Jan-18,13,85.2
398,1989,1,9,7,60,24.8,93,100600,23.91427052,9-Jan-18,14,87.36
399,,,,,30,,,,23.79347867,9-Jan-18,15,78.26
400,1989,1,9,8,60,24.8,92,100600,23.78524127,9-Jan-18,16,87.66
401,,,,,30,,,,24.05382387,9-Jan-18,17,97.41
402,1989,1,9,9,60,26.4,85,100600,24.3956416,9-Jan-18,18,99.35
403,,,,,30,,,,24.6071096,9-Jan-18,19,99.29
404,1989,1,9,10,60,27.9,78,100700,24.80889094,9-Jan-18,20,99.07
405,,,,,30,,,,25.12164872,9-Jan-18,21,98.99
406,1989,1,9,11,60,29.5,72,100700,25.3630945,9-Jan-18,22,101.25
407,,,,,30,,,,25.35093984,9-Jan-18,23,101.22
408,1989,1,9,12,60,29.9,69,100700,25.24004816,9-Jan-18,24,98.51
409,,,,,30,,,,25.18528289,9-Jan-18,25,97.67
410,1989,1,9,13,60,30.4,66,100600,25.1869757,9-Jan-18,26,97.02
411,,,,,30,,,,25.24545826,9-Jan-18,27,98.43
412,1989,1,9,14,60,30.9,64,100600,25.28852525,9-Jan-18,28,99.18
413,,,,,30,,,,25.24397133,9-Jan-18,29,99.41
414,1989,1,9,15,60,30.8,64,100500,25.19831807,9-Jan-18,30,99.16
415,,,,,30,,,,25.23808706,9-Jan-18,31,100.09
416,1989,1,9,16,60,30.7,65,100400,25.28105572,9-Jan-18,32,100.07
417,,,,,30,,,,25.24500148,9-Jan-18,33,101.23
418,1989,1,9,17,60,30.6,65,100300,25.19051831,9-Jan-18,34,99.15
419,,,,,30,,,,25.17820017,9-Jan-18,35,97.24
420,1989,1,9,18,60,29.8,69,100400,25.14585505,9-Jan-18,36,92.99
421,,,,,30,,,,25.03129092,9-Jan-18,37,91.77
422,1989,1,9,19,60,29,72,100500,24.90279789,9-Jan-18,38,90.97
423,,,,,30,,,,24.82866604,9-Jan-18,39,94.58
424,1989,1,9,20,60,28.2,76,100500,24.78570105,9-Jan-18,40,95.45
425,,,,,30,,,,24.75070859,9-Jan-18,41,93.6
426,1989,1,9,21,60,27.5,80,100600,24.72796131,9-Jan-18,42,96.72
427,,,,,30,,,,24.72173184,9-Jan-18,43,93.26
428,1989,1,9,22,60,26.7,85,100600,24.6829752,9-Jan-18,44,89.14
429,,,,,30,,,,24.56264641,9-Jan-18,45,84.38
430,1989,1,9,23,60,25.9,89,100700,24.46104279,9-Jan-18,46,78.36
431,,,,,30,,,,24.47846166,9-Jan-18,47,76.2
432,1989,1,9,24,60,25.8,90,100700,24.4979575,9-Jan-18,48,72.88
433,,,,,30,,,,24.40258482,10-Jan-18,1,79.7
434,1989,1,10,1,60,25.6,90,100600,24.30312164,10-Jan-18,2,76.62
435,,,,,30,,,,24.31034601,10-Jan-18,3,75.5
436,1989,1,10,2,60,25.5,91,100600,24.33823275,10-Jan-18,4,75.97
437,,,,,30,,,,24.30075669,10-Jan-18,5,76.09
438,1989,1,10,3,60,25.4,91,100500,24.24039316,10-Jan-18,6,75.47
439,,,,,30,,,,24.19961749,10-Jan-18,7,72.04
440,1989,1,10,4,60,25.2,92,100500,24.17619798,10-Jan-18,8,71.95
441,,,,,30,,,,24.16790294,10-Jan-18,9,75.65
442,1989,1,10,5,60,25.1,93,100500,24.20830645,10-Jan-18,10,75.46
443,,,,,30,,,,24.33098261,10-Jan-18,11,76.27
444,1989,1,10,6,60,25.9,89,100500,24.4602796,10-Jan-18,12,79.43
445,,,,,30,,,,24.5205456,10-Jan-18,13,84.19
446,1989,1,10,7,60,26.6,85,100500,24.58666256,10-Jan-18,14,85.34
447,,,,,30,,,,24.73351245,10-Jan-18,15,78.24
448,1989,1,10,8,60,27.4,82,100600,24.92405423,10-Jan-18,16,89.04
449,,,,,30,,,,25.12124685,10-Jan-18,17,95.62
450,1989,1,10,9,60,28.6,77,100600,25.31141938,10-Jan-18,18,97.18
451,,,,,30,,,,25.48090088,10-Jan-18,19,97.42
452,1989,1,10,10,60,29.8,72,100600,25.63701626,10-Jan-18,20,97.87
453,,,,,30,,,,25.78709042,10-Jan-18,21,97.61
454,1989,1,10,11,60,31,67,100700,25.89711992,10-Jan-18,22,98.74
455,,,,,30,,,,25.9331013,10-Jan-18,23,98.1
456,1989,1,10,12,60,30.8,68,100600,25.8857981,10-Jan-18,24,96.15
457,,,,,30,,,,25.74597384,10-Jan-18,25,94.11
458,1989,1,10,13,60,30.5,68,100600,25.61495855,10-Jan-18,26,94.77
459,,,,,30,,,,25.59408226,10-Jan-18,27,96.37
460,1989,1,10,14,60,30.3,69,100500,25.60009167,10-Jan-18,28,97.3
461,,,,,30,,,,25.54973347,10-Jan-18,29,94.76
462,1989,1,10,15,60,29.8,71,100500,25.47401841,10-Jan-18,30,94.5
463,,,,,30,,,,25.40395726,10-Jan-18,31,93.82
464,1989,1,10,16,60,29.3,73,100400,25.33584055,10-Jan-18,32,94.01
465,,,,,30,,,,25.26595882,10-Jan-18,33,92.68
466,1989,1,10,17,60,28.8,75,100400,25.18802685,10-Jan-18,34,90.96
467,,,,,30,,,,25.09575941,10-Jan-18,35,88.79
468,1989,1,10,18,60,28.3,77,100400,25.02980378,10-Jan-18,36,85.54
469,,,,,30,,,,25.03080723,10-Jan-18,37,84.5
470,1989,1,10,19,60,27.8,80,100400,25.00926396,10-Jan-18,38,85.15
471,,,,,30,,,,24.87566818,10-Jan-18,39,85.95
472,1989,1,10,20,60,27.2,82,100500,24.73365943,10-Jan-18,40,85.97
473,,,,,30,,,,24.68687724,10-Jan-18,41,85.86
474,1989,1,10,21,60,26.7,85,100500,24.6824448,10-Jan-18,42,88.59
475,,,,,30,,,,24.6674853,10-Jan-18,43,97.22
476,1989,1,10,22,60,26.2,88,100500,24.61534664,10-Jan-18,44,100.87
477,,,,,30,,,,24.49937672,10-Jan-18,45,97.21
478,1989,1,10,23,60,25.7,90,100600,24.40036601,10-Jan-18,46,89.94
479,,,,,30,,,,24.39910496,10-Jan-18,47,79.6
480,1989,1,10,24,60,25.6,91,100600,24.4357645,10-Jan-18,48,77.55
481,,,,,30,,,,24.45051558,11-Jan-18,1,80.92
482,1989,1,11,1,60,25.6,91,100500,24.43545545,11-Jan-18,2,76.63
483,,,,,30,,,,24.38268138,11-Jan-18,3,76.56
484,1989,1,11,2,60,25.5,91,100500,24.33792323,11-Jan-18,4,76.56
485,,,,,30,,,,24.34691087,11-Jan-18,5,76.9
486,1989,1,11,3,60,25.4,92,100500,24.37182577,11-Jan-18,6,76.15
487,,,,,30,,,,24.37484941,11-Jan-18,7,76.28
488,1989,1,11,4,60,25.4,92,100500,24.37182577,11-Jan-18,8,74.67
489,,,,,30,,,,24.37859882,11-Jan-18,9,74.27
490,1989,1,11,5,60,25.3,93,100500,24.4044986,11-Jan-18,10,74.13
491,,,,,30,,,,24.45885515,11-Jan-18,11,76.88
492,1989,1,11,6,60,26.1,88,100500,24.51867637,11-Jan-18,12,78.94
493,,,,,30,,,,24.56097018,11-Jan-18,13,84.61
494,1989,1,11,7,60,26.8,84,100500,24.63765919,11-Jan-18,14,85.31
495,,,,,30,,,,24.80066604,11-Jan-18,15,89.67
496,1989,1,11,8,60,27.6,81,100600,24.96842336,11-Jan-18,16,96.53
497,,,,,30,,,,25.05936378,11-Jan-18,17,100.49
498,1989,1,11,9,60,28.4,77,100600,25.12480125,11-Jan-18,18,103.89
499,,,,,30,,,,25.21604971,11-Jan-18,19,101.4
500,1989,1,11,10,60,29.1,74,100700,25.31233612,11-Jan-18,20,96.08
501,,,,,30,,,,25.39288743,11-Jan-18,21,97.11
502,1989,1,11,11,60,29.9,70,100700,25.40431296,11-Jan-18,22,97.45
503,,,,,30,,,,25.29322204,11-Jan-18,23,97.46
504,1989,1,11,12,60,28.9,74,100600,25.12672658,11-Jan-18,24,94.88
505,,,,,30,,,,24.97193851,11-Jan-18,25,90.98
506,1989,1,11,13,60,27.9,78,100600,24.80808231,11-Jan-18,26,92.86
507,,,,,30,,,,24.61438249,11-Jan-18,27,94.46
508,1989,1,11,14,60,26.9,82,100600,24.44971711,11-Jan-18,28,100.26
509,,,,,30,,,,24.37296424,11-Jan-18,29,99.14
510,1989,1,11,15,60,26,87,100500,24.28607086,11-Jan-18,30,98.64
511,,,,,30,,,,24.09098395,11-Jan-18,31,97.51
512,1989,1,11,16,60,25,91,100500,23.85029429,11-Jan-18,32,95.42
513,,,,,30,,,,23.62659266,11-Jan-18,33,91.5
514,1989,1,11,17,60,24,96,100400,23.50592072,11-Jan-18,34,90.96
515,,,,,30,,,,23.57432012,11-Jan-18,35,90.07
516,1989,1,11,18,60,24.2,96,100500,23.70389509,11-Jan-18,36,92.91
517,,,,,30,,,,23.76674987,11-Jan-18,37,90.59
518,1989,1,11,19,60,24.3,96,100500,23.80281578,11-Jan-18,38,92.4
519,,,,,30,,,,23.85202417,11-Jan-18,39,95.07
520,1989,1,11,20,60,24.4,96,100600,23.90187235,11-Jan-18,40,94.01
521,,,,,30,,,,23.93985763,11-Jan-18,41,93.61
522,1989,1,11,21,60,24.6,95,100600,23.97313051,11-Jan-18,42,99.79
523,,,,,30,,,,24.00884148,11-Jan-18,43,98.77
524,1989,1,11,22,60,24.7,95,100600,24.07177859,11-Jan-18,44,97.22
525,,,,,30,,,,24.18672988,11-Jan-18,45,91.35
526,1989,1,11,23,60,24.9,95,100700,24.26924678,11-Jan-18,46,81.47
527,,,,,30,,,,24.2348807,11-Jan-18,47,76.98
528,1989,1,11,24,60,24.8,95,100700,24.17059658,11-Jan-18,48,76.3
529,,,,,30,,,,24.16335938,12-Jan-18,1,78.8
530,1989,1,12,1,60,24.7,96,100700,24.19877658,12-Jan-18,2,76.31
531,,,,,30,,,,24.26245566,12-Jan-18,3,73.26
532,1989,1,12,2,60,24.7,97,100600,24.32489082,12-Jan-18,4,71
533,,,,,30,,,,24.35657627,12-Jan-18,5,81.18
534,1989,1,12,3,60,24.6,98,100600,24.35106168,12-Jan-18,6,78.49
535,,,,,30,,,,24.30189671,12-Jan-18,7,74.46
536,1989,1,12,4,60,24.5,98,100600,24.25159427,12-Jan-18,8,71.03
537,,,,,30,,,,24.24266724,12-Jan-18,9,70.82
538,1989,1,12,5,60,24.4,99,100600,24.27635879,12-Jan-18,10,72.29
539,,,,,30,,,,24.35391207,12-Jan-18,11,72.69
540,1989,1,12,6,60,25.1,95,100600,24.46638286,12-Jan-18,12,74.07
541,,,,,30,,,,24.60482696,12-Jan-18,13,77.41
542,1989,1,12,7,60,25.9,91,100700,24.72868016,12-Jan-18,14,80.31
543,,,,,30,,,,24.79737824,12-Jan-18,15,84.04
544,1989,1,12,8,60,26.6,87,100700,24.86523606,12-Jan-18,16,94.92
545,,,,,30,,,,24.9865685,12-Jan-18,17,99.62
546,1989,1,12,9,60,27.3,84,100700,25.11623685,12-Jan-18,18,102.11
547,,,,,30,,,,25.20910242,12-Jan-18,19,101.96
548,1989,1,12,10,60,28.1,80,100700,25.29422882,12-Jan-18,20,100.15
549,,,,,30,,,,25.40067965,12-Jan-18,21,97.84
550,1989,1,12,11,60,28.8,77,100800,25.49974191,12-Jan-18,22,98.54
551,,,,,30,,,,25.56270257,12-Jan-18,23,94.46
552,1989,1,12,12,60,28.9,77,100700,25.59222819,12-Jan-18,24,92.83
553,,,,,30,,,,25.59098533,12-Jan-18,25,88.53
554,1989,1,12,13,60,28.9,77,100700,25.59222819,12-Jan-18,26,88.45
555,,,,,30,,,,25.62921099,12-Jan-18,27,90.08
556,1989,1,12,14,60,29,77,100600,25.68472211,12-Jan-18,28,90.4
557,,,,,30,,,,25.74154995,12-Jan-18,29,90.5
558,1989,1,12,15,60,29.1,77,100600,25.77806173,12-Jan-18,30,90.16
559,,,,,30,,,,25.77262469,12-Jan-18,31,88.47
560,1989,1,12,16,60,29.1,77,100500,25.77722372,12-Jan-18,32,89.07
561,,,,,30,,,,25.84384372,12-Jan-18,33,87.87
562,1989,1,12,17,60,29.2,77,100500,25.87057021,12-Jan-18,34,87.56
563,,,,,30,,,,25.75548869,12-Jan-18,35,86.04
564,1989,1,12,18,60,28.6,79,100500,25.61388431,12-Jan-18,36,91.97
565,,,,,30,,,,25.56104219,12-Jan-18,37,88.36
566,1989,1,12,19,60,28,82,100600,25.49340139,12-Jan-18,38,91.97
567,,,,,30,,,,25.30740098,12-Jan-18,39,93.12
568,1989,1,12,20,60,27.3,84,100600,25.11567205,12-Jan-18,40,95.22
569,,,,,30,,,,25.03084569,12-Jan-18,41,94.98
570,1989,1,12,21,60,26.7,87,100700,24.96162211,12-Jan-18,42,101.26
571,,,,,30,,,,24.81670153,12-Jan-18,43,98.59
572,1989,1,12,22,60,26.1,89,100700,24.65496309,12-Jan-18,44,95.17
573,,,,,30,,,,24.53528596,12-Jan-18,45,94.2
574,1989,1,12,23,60,25.5,92,100800,24.47046138,12-Jan-18,46,89.15
575,,,,,30,,,,24.47328061,12-Jan-18,47,82.46
576,1989,1,12,24,60,25.4,93,100800,24.50330952,12-Jan-18,48,80.85
577,,,,,30,,,,24.52011396,13-Jan-18,1,83.52
578,1989,1,13,1,60,25.3,94,100700,24.53473931,13-Jan-18,2,80.58
579,,,,,30,,,,24.55823096,13-Jan-18,3,76.72
580,1989,1,13,2,60,25.2,95,100700,24.5652046,13-Jan-18,4,81.65
581,,,,,30,,,,24.53027594,13-Jan-18,5,76.42
582,1989,1,13,3,60,25,96,100700,24.4955546,13-Jan-18,6,74.49
583,,,,,30,,,,24.50315019,13-Jan-18,7,74.73
584,1989,1,13,4,60,24.9,97,100700,24.52338773,13-Jan-18,8,72.4
585,,,,,30,,,,24.52659225,13-Jan-18,9,72.4
586,1989,1,13,5,60,24.8,98,100700,24.550064,13-Jan-18,10,72.29
587,,,,,30,,,,24.63110324,13-Jan-18,11,71.3
588,1989,1,13,6,60,25.5,94,100700,24.73149793,13-Jan-18,12,72.55
589,,,,,30,,,,24.81303601,13-Jan-18,13,72.72
590,1989,1,13,7,60,26.2,90,100700,24.88696648,13-Jan-18,14,74.62
591,,,,,30,,,,24.96453834,13-Jan-18,15,71.48
592,1989,1,13,8,60,26.8,87,100700,25.05801131,13-Jan-18,16,76.57
593,,,,,30,,,,25.17964511,13-Jan-18,17,82.71
594,1989,1,13,9,60,27.5,84,100800,25.30780228,13-Jan-18,18,77.9
595,,,,,30,,,,25.42084536,13-Jan-18,19,80.34
596,1989,1,13,10,60,28.2,81,100800,25.5372783,13-Jan-18,20,84.36
597,,,,,30,,,,25.67560504,13-Jan-18,21,88.88
598,1989,1,13,11,60,28.9,78,100800,25.74603038,13-Jan-18,22,91.31
599,,,,,30,,,,25.65875912,13-Jan-18,23,91.47
600,1989,1,13,12,60,29,76,100800,25.5321912,13-Jan-18,24,84.36
601,,,,,30,,,,25.48472656,13-Jan-18,25,84.42
602,1989,1,13,13,60,29.1,75,100700,25.46879467,13-Jan-18,26,83.3
603,,,,,30,,,,25.43682502,13-Jan-18,27,83.01
604,1989,1,13,14,60,29.2,74,100600,25.40369203,13-Jan-18,28,82.15
605,,,,,30,,,,25.38427014,13-Jan-18,29,80.58
606,1989,1,13,15,60,29.3,73,100600,25.33787339,13-Jan-18,30,80.26
607,,,,,30,,,,25.22381582,13-Jan-18,31,80.26
608,1989,1,13,16,60,29.4,71,100500,25.10881024,13-Jan-18,32,80.11
609,,,,,30,,,,25.05956947,13-Jan-18,33,79.92
610,1989,1,13,17,60,29.5,70,100500,25.03822245,13-Jan-18,34,79.42
611,,,,,30,,,,25.00689814,13-Jan-18,35,79.42
612,1989,1,13,18,60,28.9,73,100500,24.96894441,13-Jan-18,36,79.45
613,,,,,30,,,,24.92770913,13-Jan-18,37,79.7
614,1989,1,13,19,60,28.3,76,100600,24.87955377,13-Jan-18,38,80.3
615,,,,,30,,,,24.8208398,13-Jan-18,39,81.17
616,1989,1,13,20,60,27.7,79,100600,24.76908717,13-Jan-18,40,82.8
617,,,,,30,,,,24.74181584,13-Jan-18,41,82.62
618,1989,1,13,21,60,27.2,82,100700,24.73495324,13-Jan-18,42,80.76
619,,,,,30,,,,24.74442678,13-Jan-18,43,82.87
620,1989,1,13,22,60,26.6,86,100700,24.72685123,13-Jan-18,44,91.74
621,,,,,30,,,,24.63884138,13-Jan-18,45,83.56
622,1989,1,13,23,60,26,89,100800,24.55838233,13-Jan-18,46,81.48
623,,,,,30,,,,24.56345921,13-Jan-18,47,81.66
624,1989,1,13,24,60,25.9,90,100800,24.59555014,13-Jan-18,48,84.64
625,,,,,30,,,,24.59613326,14-Jan-18,1,79.71
626,1989,1,14,1,60,25.9,90,100700,24.59520613,14-Jan-18,2,78.25
627,,,,,30,,,,24.6227663,14-Jan-18,3,75.98
628,1989,1,14,2,60,25.8,91,100700,24.6311424,14-Jan-18,4,77.73
629,,,,,30,,,,24.57266303,14-Jan-18,5,77.15
630,1989,1,14,3,60,25.7,91,100700,24.53360681,14-Jan-18,6,75.16
631,,,,,30,,,,24.60025236,14-Jan-18,7,74.79
632,1989,1,14,4,60,25.7,92,100600,24.6655541,14-Jan-18,8,74.67
633,,,,,30,,,,24.62246645,14-Jan-18,9,74.43
634,1989,1,14,5,60,25.6,92,100600,24.5677339,14-Jan-18,10,74.39
635,,,,,30,,,,24.59810092,14-Jan-18,11,74.64
636,1989,1,14,6,60,25.7,92,100600,24.6655541,14-Jan-18,12,75.12
637,,,,,30,,,,24.72208,14-Jan-18,13,74.99
638,1989,1,14,7,60,25.8,92,100700,24.76364791,14-Jan-18,14,74.82
639,,,,,30,,,,24.78622712,14-Jan-18,15,71.79
640,1989,1,14,8,60,25.9,92,100700,24.86147155,14-Jan-18,16,74.34
641,,,,,30,,,,25.06103511,14-Jan-18,17,76.9
642,1989,1,14,9,60,26,94,100700,25.22342002,14-Jan-18,18,78.8
643,,,,,30,,,,25.18712847,14-Jan-18,19,82.78
644,1989,1,14,10,60,26.3,91,100800,25.11915837,14-Jan-18,20,87.5
645,,,,,30,,,,25.18650761,14-Jan-18,21,92.41
646,1989,1,14,11,60,26.6,90,100800,25.27635449,14-Jan-18,22,79.57
647,,,,,30,,,,25.27587732,14-Jan-18,23,80.77
648,1989,1,14,12,60,26.7,89,100800,25.23716429,14-Jan-18,24,80.89
649,,,,,30,,,,25.21230359,14-Jan-18,25,80.99
650,1989,1,14,13,60,26.8,88,100700,25.19625648,14-Jan-18,26,80.92
651,,,,,30,,,,25.18398423,14-Jan-18,27,81.86
652,1989,1,14,14,60,26.9,87,100600,25.15395279,14-Jan-18,28,81.46
653,,,,,30,,,,25.08462811,14-Jan-18,29,81.28
654,1989,1,14,15,60,26.9,86,100600,25.01462734,14-Jan-18,30,80.94
655,,,,,30,,,,24.98256765,14-Jan-18,31,80.84
656,1989,1,14,16,60,27,85,100500,24.96981313,14-Jan-18,32,80.98
657,,,,,30,,,,24.95772787,14-Jan-18,33,80.87
658,1989,1,14,17,60,27.1,84,100500,24.92411629,14-Jan-18,34,80.87
659,,,,,30,,,,24.84678283,14-Jan-18,35,80.97
660,1989,1,14,18,60,26.8,85,100500,24.77823063,14-Jan-18,36,80.69
661,,,,,30,,,,24.77096286,14-Jan-18,37,82.2
662,1989,1,14,19,60,26.5,87,100500,24.76794558,14-Jan-18,38,89.43
663,,,,,30,,,,24.71214487,14-Jan-18,39,95.34
664,1989,1,14,20,60,26.1,89,100600,24.65458277,14-Jan-18,40,95.9
665,,,,,30,,,,24.64628132,14-Jan-18,41,97.94
666,1989,1,14,21,60,25.8,91,100600,24.63083447,14-Jan-18,42,98.34
667,,,,,30,,,,24.55183618,14-Jan-18,43,97.6
668,1989,1,14,22,60,25.5,92,100700,24.47018858,14-Jan-18,44,92.17
669,,,,,30,,,,24.44679381,14-Jan-18,45,82.69
670,1989,1,14,23,60,25.2,94,100700,24.43636217,14-Jan-18,46,82.02
671,,,,,30,,,,24.39360398,14-Jan-18,47,82.71
672,1989,1,14,24,60,25.1,94,100700,24.33798648,14-Jan-18,48,80.6
673,,,,,30,,,,24.28897694,15-Jan-18,1,80.61
674,1989,1,15,1,60,25,94,100600,24.23940892,15-Jan-18,2,76.54
675,,,,,30,,,,24.18211601,15-Jan-18,3,72.35
676,1989,1,15,2,60,24.9,94,100600,24.14103579,15-Jan-18,4,72.23
677,,,,,30,,,,24.14010582,15-Jan-18,5,71.89
678,1989,1,15,3,60,24.9,94,100600,24.14103579,15-Jan-18,6,69.93
679,,,,,30,,,,24.10553536,15-Jan-18,7,69.98
680,1989,1,15,4,60,24.8,94,100500,24.04246006,15-Jan-18,8,69.7
681,,,,,30,,,,23.9606654,15-Jan-18,9,69.98
682,1989,1,15,5,60,24.7,94,100500,23.94408947,15-Jan-18,10,70.06
683,,,,,30,,,,24.07667034,15-Jan-18,11,71.94
684,1989,1,15,6,60,25.4,91,100500,24.24039316,15-Jan-18,12,72.44
685,,,,,30,,,,24.31724305,15-Jan-18,13,77.71
686,1989,1,15,7,60,26.1,87,100600,24.38289626,15-Jan-18,14,81.63
687,,,,,30,,,,24.51302903,15-Jan-18,15,76
688,1989,1,15,8,60,26.8,84,100600,24.63822859,15-Jan-18,16,81.47
689,,,,,30,,,,24.68908214,15-Jan-18,17,89.24
690,1989,1,15,9,60,27.5,80,100700,24.72868852,15-Jan-18,18,90.21
691,,,,,30,,,,24.82014654,15-Jan-18,19,87.67
692,1989,1,15,10,60,28.2,77,100700,24.93905399,15-Jan-18,20,89.39
693,,,,,30,,,,25.06100866,15-Jan-18,21,89.44
694,1989,1,15,11,60,28.9,74,100700,25.12770152,15-Jan-18,22,91.2
695,,,,,30,,,,25.08082353,15-Jan-18,23,90.81
696,1989,1,15,12,60,28.6,75,100700,25.00553365,15-Jan-18,24,88.87
697,,,,,30,,,,24.98699082,15-Jan-18,25,88.84
698,1989,1,15,13,60,28.4,76,100600,24.9725183,15-Jan-18,26,88.87
699,,,,,30,,,,24.90943933,15-Jan-18,27,89.43
700,1989,1,15,14,60,28.1,77,100600,24.84491527,15-Jan-18,28,91.26
701,,,,,30,,,,24.82610749,15-Jan-18,29,98.69
702,1989,1,15,15,60,27.9,78,100500,24.80727323,15-Jan-18,30,97.59
703,,,,,30,,,,24.74266972,15-Jan-18,31,98.55
704,1989,1,15,16,60,27.6,79,100400,24.67362288,15-Jan-18,32,97.07
705,,,,,30,,,,24.64145865,15-Jan-18,33,96.89
706,1989,1,15,17,60,27.4,80,100400,24.63226247,15-Jan-18,34,98.55
707,,,,,30,,,,24.63211981,15-Jan-18,35,93.94
708,1989,1,15,18,60,27.1,82,100400,24.63814267,15-Jan-18,36,89.8
709,,,,,30,,,,24.64744305,15-Jan-18,37,88.61
710,1989,1,15,19,60,26.8,84,100500,24.63765919,15-Jan-18,38,88.73
711,,,,,30,,,,24.58642932,15-Jan-18,39,94.63
712,1989,1,15,20,60,26.4,86,100600,24.53419791,15-Jan-18,40,94.34
713,,,,,30,,,,24.52140943,15-Jan-18,41,92.88
714,1989,1,15,21,60,26.1,88,100600,24.51909468,15-Jan-18,42,90.55
715,,,,,30,,,,24.49828446,15-Jan-18,43,88.67
716,1989,1,15,22,60,25.8,90,100700,24.4979575,15-Jan-18,44,82.21
717,,,,,30,,,,24.55709253,15-Jan-18,45,79.39
718,1989,1,15,23,60,25.5,93,100800,24.6014087,15-Jan-18,46,77.11
719,,,,,30,,,,24.55662513,15-Jan-18,47,72.7
720,1989,1,15,24,60,25.5,92,100700,24.47018858,15-Jan-18,48,71.03
721,,,,,30,,,,24.38954578,16-Jan-18,1,75.84
722,1989,1,16,1,60,25.5,91,100700,24.33854211,16-Jan-18,2,74.84
723,,,,,30,,,,24.34102296,16-Jan-18,3,75.66
724,1989,1,16,2,60,25.5,91,100600,24.33823275,16-Jan-18,4,70.78
725,,,,,30,,,,24.27141589,16-Jan-18,5,69.4
726,1989,1,16,3,60,25.5,90,100600,24.20587966,16-Jan-18,6,69.01
727,,,,,30,,,,24.20693133,16-Jan-18,7,69.32
728,1989,1,16,4,60,25.5,90,100600,24.20587966,16-Jan-18,8,69.01
729,,,,,30,,,,24.13403343,16-Jan-18,9,69.09
730,1989,1,16,5,60,25.5,89,100500,24.07246587,16-Jan-18,10,69.3
731,,,,,30,,,,24.10225021,16-Jan-18,11,70.51
732,1989,1,16,6,60,25.6,89,100600,24.16979882,16-Jan-18,12,75.54
733,,,,,30,,,,24.22152408,16-Jan-18,13,80.09
734,1989,1,16,7,60,25.7,89,100600,24.26675036,16-Jan-18,14,80.09
735,,,,,30,,,,24.31480202,16-Jan-18,15,75.84
736,1989,1,16,8,60,25.8,89,100700,24.36408659,16-Jan-18,16,81.16
737,,,,,30,,,,24.41301162,16-Jan-18,17,89.4
738,1989,1,16,9,60,25.9,89,100700,24.46104279,16-Jan-18,18,89.42
739,,,,,30,,,,24.50764578,16-Jan-18,19,89.52
740,1989,1,16,10,60,26,89,100700,24.55800162,16-Jan-18,20,89.23
741,,,,,30,,,,24.61729131,16-Jan-18,21,89.01
742,1989,1,16,11,60,26.1,89,100800,24.65534321,16-Jan-18,22,89
743,,,,,30,,,,24.64198565,16-Jan-18,23,88.74
744,1989,1,16,12,60,26.2,88,100700,24.61618177,16-Jan-18,24,88.53
745,,,,,30,,,,24.61689471,16-Jan-18,25,87.33
746,1989,1,16,13,60,26.2,88,100700,24.61618177,16-Jan-18,26,88.83
747,,,,,30,,,,24.58610024,16-Jan-18,27,88.89
748,1989,1,16,14,60,26.3,87,100600,24.57564165,16-Jan-18,28,93.12
749,,,,,30,,,,24.63379752,16-Jan-18,29,89.1
750,1989,1,16,15,60,26.4,87,100600,24.67201901,16-Jan-18,30,88.79
751,,,,,30,,,,24.60175726,16-Jan-18,31,89.26
752,1989,1,16,16,60,26.4,86,100500,24.53370452,16-Jan-18,32,93.05
753,,,,,30,,,,24.57855302,16-Jan-18,33,93.19
754,1989,1,16,17,60,26.5,86,100400,24.6292915,16-Jan-18,34,88.96
755,,,,,30,,,,24.5789087,16-Jan-18,35,87.17
756,1989,1,16,18,60,26.2,87,100500,24.47881142,16-Jan-18,36,84.05
757,,,,,30,,,,24.38040647,16-Jan-18,37,83.7
758,1989,1,16,19,60,26,87,100500,24.28607086,16-Jan-18,38,84.89
759,,,,,30,,,,24.19818158,16-Jan-18,39,85.98
760,1989,1,16,20,60,25.7,88,100600,24.13244479,16-Jan-18,40,86.93
761,,,,,30,,,,24.10456663,16-Jan-18,41,85.88
762,1989,1,16,21,60,25.5,89,100600,24.07284989,16-Jan-18,42,92.91
763,,,,,30,,,,23.99559738,16-Jan-18,43,89.32
